DeviceTag: Xsens DOT,FirmwareVersion: 2.2.1,AppVersion: 2022.2.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Inertial Mode - Rate quantities,StartTime: 2022-12-03 22:44:56.029,© Movella Technologies B.V. 2005-2022
SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
17884753,-0.1232,-0.1059,9.8321,-0.3559,-0.1551,-0.5260
17884920,-0.1219,-0.0962,9.8215,-0.3928,-0.1815,-0.5466
17885087,-0.1150,-0.1076,9.8283,-0.4022,-0.0915,-0.5056
17885253,-0.1333,-0.0923,9.8344,-0.3875,-0.1666,-0.5162
17885420,-0.1187,-0.0901,9.8282,-0.4756,-0.1670,-0.5298
17885587,-0.1208,-0.0940,9.8247,-0.4075,-0.1418,-0.5196
17885753,-0.1098,-0.0961,9.8278,-0.4254,-0.1994,-0.5804
17885920,-0.1331,-0.0957,9.8287,-0.4011,-0.1493,-0.5446
17886087,-0.1230,-0.0798,9.8293,-0.3093,-0.1007,-0.5112
17886253,-0.1252,-0.0863,9.8202,-0.3531,-0.1315,-0.4927
17886420,-0.1096,-0.0990,9.8460,-0.4974,-0.1223,-0.5111
17886587,-0.1129,-0.0962,9.8318,-0.4540,-0.1498,-0.5388
17886753,-0.1283,-0.1024,9.8201,-0.3986,-0.1178,-0.5152
17886920,-0.1205,-0.0876,9.8392,-0.3671,-0.2080,-0.5178
17887087,-0.1156,-0.1029,9.8402,-0.3733,-0.0758,-0.5420
17887253,-0.1167,-0.0965,9.8234,-0.3291,-0.0733,-0.4464
17887420,-0.1001,-0.1078,9.8278,-0.3743,-0.1215,-0.5874
17887587,-0.1136,-0.1012,9.8389,-0.4474,-0.1035,-0.5041
17887753,-0.1208,-0.0899,9.8432,-0.3716,-0.1448,-0.4959
17887920,-0.1147,-0.0916,9.8402,-0.3733,-0.0726,-0.6417
17888087,-0.1370,-0.0917,9.8415,-0.3867,-0.1097,-0.5351
17888253,-0.1148,-0.0910,9.8359,-0.3803,-0.0984,-0.5331
17888420,-0.1206,-0.0993,9.8208,-0.4479,-0.0655,-0.5718
17888587,-0.1174,-0.0840,9.8279,-0.2795,-0.1574,-0.4891
17888753,-0.1316,-0.0822,9.8319,-0.4015,-0.1127,-0.5200
17888920,-0.1297,-0.1051,9.8297,-0.4490,-0.1067,-0.4778
17889087,-0.1173,-0.0923,9.8390,-0.4250,-0.1545,-0.5649
17889253,-0.1187,-0.1074,9.8153,-0.4794,-0.1345,-0.5243
17889420,-0.1243,-0.1048,9.8240,-0.4282,-0.1053,-0.5127
17889587,-0.1202,-0.1042,9.8290,-0.3605,-0.1176,-0.5213
17889753,-0.1199,-0.1007,9.8318,-0.3513,-0.1637,-0.5149
17889920,-0.1251,-0.0977,9.8360,-0.3974,-0.0782,-0.5202
17890087,-0.1227,-0.1046,9.8168,-0.3441,-0.1385,-0.5271
17890253,-0.1100,-0.0941,9.8316,-0.3646,-0.1378,-0.4908
17890420,-0.1235,-0.0900,9.8217,-0.4132,-0.1201,-0.5289
17890587,-0.1272,-0.0982,9.8278,-0.4396,-0.1417,-0.4562
17890753,-0.1131,-0.1015,9.8518,-0.4024,-0.1182,-0.5279
17890920,-0.1244,-0.0967,9.8464,-0.4392,-0.0499,-0.5101
17891087,-0.1151,-0.1004,9.8527,-0.4195,-0.1660,-0.4928
17891253,-0.1284,-0.0904,9.8340,-0.4206,-0.1725,-0.5275
17891420,-0.1251,-0.0933,9.8304,-0.4227,-0.1013,-0.5090
17891587,-0.1227,-0.0929,9.8309,-0.3327,-0.0877,-0.5593
17891753,-0.1204,-0.0953,9.8335,-0.3852,-0.1335,-0.4801
17891920,-0.1114,-0.1066,9.8310,-0.4244,-0.1015,-0.4767
17892087,-0.1278,-0.1007,9.8354,-0.3533,-0.1110,-0.5119
17892253,-0.1208,-0.0984,9.8316,-0.3873,-0.1475,-0.4853
17892420,-0.1129,-0.0957,9.8237,-0.3420,-0.0870,-0.5368
17892587,-0.1314,-0.1139,9.8299,-0.3896,-0.1290,-0.5466
17892753,-0.1175,-0.1035,9.8277,-0.3598,-0.1452,-0.5040
17892920,-0.1254,-0.0920,9.8257,-0.4363,-0.1331,-0.5413
17893087,-0.1186,-0.1070,9.8260,-0.3926,-0.1304,-0.4962
17893253,-0.1186,-0.1169,9.8297,-0.4927,-0.1545,-0.4466
17893420,-0.1361,-0.1036,9.8412,-0.3871,-0.1822,-0.5226
17893587,-0.1292,-0.0970,9.8361,-0.4165,-0.1822,-0.5049
17893753,-0.1208,-0.0936,9.8352,-0.3814,-0.0971,-0.5154
17893920,-0.1145,-0.0898,9.8280,-0.4233,-0.0873,-0.4962
17894087,-0.1114,-0.0860,9.8265,-0.4599,-0.1278,-0.5096
17894253,-0.1295,-0.1010,9.8236,-0.4132,-0.1345,-0.5193
17894420,-0.1210,-0.1038,9.8414,-0.3266,-0.1504,-0.5953
17894587,-0.1289,-0.0933,9.8309,-0.3604,-0.2011,-0.5202
17894753,-0.1174,-0.0886,9.8409,-0.4185,-0.1973,-0.4403
17894920,-0.1244,-0.0973,9.8365,-0.4180,-0.1020,-0.5636
17895087,-0.1161,-0.0904,9.8309,-0.4626,-0.1681,-0.5640
17895253,-0.1052,-0.0912,9.8275,-0.4747,-0.1289,-0.5408
17895420,-0.1230,-0.0955,9.8165,-0.3406,-0.0846,-0.5451
17895587,-0.1209,-0.0977,9.8157,-0.4200,-0.1477,-0.4590
17895753,-0.1201,-0.1032,9.8366,-0.4105,-0.1375,-0.5560
17895920,-0.1181,-0.0941,9.8383,-0.4293,-0.2309,-0.5274
17896087,-0.1165,-0.1023,9.8288,-0.3782,-0.2026,-0.5755
17896253,-0.1213,-0.0899,9.8181,-0.4346,-0.1920,-0.5471
17896420,-0.1183,-0.1012,9.8303,-0.3549,-0.1893,-0.5017
17896587,-0.1319,-0.0920,9.8335,-0.4007,-0.1680,-0.5876
17896753,-0.1278,-0.0993,9.8328,-0.3589,-0.0885,-0.4809
17896920,-0.1159,-0.1095,9.8276,-0.3959,-0.1325,-0.5262
17897087,-0.1322,-0.0914,9.8308,-0.3904,-0.1610,-0.5597
17897253,-0.1210,-0.1015,9.8289,-0.4005,-0.1732,-0.5404
17897420,-0.1240,-0.0969,9.8198,-0.3655,-0.0945,-0.5196
17897587,-0.1153,-0.0975,9.8454,-0.5169,-0.1629,-0.5111
17897753,-0.1163,-0.0965,9.8283,-0.3640,-0.0675,-0.5124
17897920,-0.1172,-0.0993,9.8445,-0.4889,-0.1127,-0.5060
17898087,-0.1251,-0.1026,9.8387,-0.3910,-0.1204,-0.5242
17898253,-0.1199,-0.0989,9.8309,-0.4176,-0.1261,-0.5622
17898420,-0.1322,-0.0992,9.8245,-0.4101,-0.1877,-0.5132
17898587,-0.1223,-0.0912,9.8375,-0.3523,-0.1556,-0.5179
17898753,-0.1223,-0.1009,9.8346,-0.3534,-0.1653,-0.5223
17898920,-0.1146,-0.1081,9.8339,-0.4377,-0.0949,-0.4922
17899087,-0.1211,-0.0954,9.8325,-0.3918,-0.1556,-0.5250
17899253,-0.1286,-0.0967,9.8485,-0.3748,-0.1678,-0.5276
17899420,-0.1212,-0.1024,9.8226,-0.3842,-0.0919,-0.5553
17899587,-0.1123,-0.0973,9.8255,-0.3808,-0.1483,-0.5473
17899753,-0.1275,-0.1000,9.8121,-0.3555,-0.0948,-0.4340
17899920,-0.1192,-0.0938,9.8346,-0.3348,-0.1290,-0.4568
17900087,-0.1199,-0.0946,9.8308,-0.4299,-0.1721,-0.5302
17900253,-0.1331,-0.1038,9.8232,-0.4017,-0.1819,-0.5103
17900420,-0.1259,-0.1020,9.8206,-0.3858,-0.1404,-0.5724
17900587,-0.1280,-0.0907,9.8341,-0.3232,-0.1791,-0.4943
17900754,-0.1249,-0.0974,9.8214,-0.3481,-0.1116,-0.5317
17900920,-0.1188,-0.0984,9.8196,-0.4007,-0.1661,-0.5447
17901087,-0.1176,-0.0977,9.8304,-0.4092,-0.1300,-0.5104
17901254,-0.1157,-0.1002,9.8321,-0.3882,-0.1441,-0.5111
17901420,-0.1189,-0.1112,9.8426,-0.4289,-0.1068,-0.5095
17901587,-0.1392,-0.0915,9.8457,-0.4542,-0.0736,-0.5596
17901754,-0.1182,-0.0938,9.8319,-0.4796,-0.0360,-0.5162
17901920,-0.1162,-0.0948,9.8326,-0.3098,-0.1063,-0.5305
17902087,-0.1235,-0.0938,9.8278,-0.3608,-0.0877,-0.4846
17902254,-0.1165,-0.0952,9.8392,-0.3506,-0.1152,-0.5444
17902420,-0.1206,-0.0967,9.8234,-0.3277,-0.1653,-0.5057
17902587,-0.1193,-0.1021,9.8358,-0.4289,-0.1988,-0.5139
17902754,-0.1188,-0.0985,9.8357,-0.4283,-0.0731,-0.5402
17902920,-0.1169,-0.0921,9.8344,-0.4114,-0.1493,-0.5096
17903087,-0.1133,-0.0944,9.8243,-0.3876,-0.0882,-0.5365
17903254,-0.1280,-0.0989,9.8407,-0.4713,-0.1547,-0.4978
17903420,-0.1280,-0.1002,9.8367,-0.4307,-0.1773,-0.5295
17903587,-0.1210,-0.1050,9.8394,-0.3069,-0.1974,-0.5249
17903754,-0.1186,-0.0963,9.8302,-0.3746,-0.1442,-0.5111
17903920,-0.1239,-0.1007,9.8152,-0.4154,-0.1801,-0.4947
17904087,-0.1158,-0.0877,9.8147,-0.4359,-0.2093,-0.5644
17904254,-0.1230,-0.0918,9.8269,-0.3317,-0.1170,-0.4710
17904420,-0.1193,-0.1056,9.8369,-0.3643,-0.0838,-0.4969
17904587,-0.1228,-0.0939,9.8385,-0.4006,-0.0750,-0.4047
17904754,-0.1226,-0.1055,9.8361,-0.3769,-0.1079,-0.4537
17904920,-0.1038,-0.0893,9.8378,-0.3840,-0.1100,-0.5317
17905087,-0.1247,-0.0889,9.8315,-0.3920,-0.2089,-0.4984
17905254,-0.1275,-0.0976,9.8496,-0.3419,-0.1506,-0.5374
17905420,-0.1195,-0.0950,9.8168,-0.4115,-0.1672,-0.5315
17905587,-0.1166,-0.0967,9.8234,-0.4341,-0.0979,-0.5159
17905754,-0.1278,-0.0907,9.8327,-0.3144,-0.1384,-0.5487
17905920,-0.1282,-0.0950,9.8164,-0.3703,-0.1401,-0.4812
17906087,-0.1202,-0.0959,9.8325,-0.3291,-0.1704,-0.5486
17906254,-0.1142,-0.1057,9.8270,-0.4388,-0.1058,-0.5161
17906420,-0.1227,-0.1014,9.8380,-0.4558,-0.1481,-0.5956
17906587,-0.1118,-0.1093,9.8358,-0.4866,-0.1828,-0.4571
17906754,-0.1197,-0.0992,9.8126,-0.3496,-0.1475,-0.4277
17906920,-0.1222,-0.1021,9.8208,-0.3835,-0.1295,-0.5166
17907087,-0.1239,-0.1001,9.8412,-0.3123,-0.0687,-0.4366
17907254,-0.1129,-0.0968,9.8320,-0.3588,-0.0981,-0.5401
17907420,-0.1207,-0.0949,9.8295,-0.4188,-0.1462,-0.5371
17907587,-0.1138,-0.1103,9.8202,-0.4219,-0.0744,-0.5714
17907754,-0.1238,-0.0995,9.8369,-0.3781,-0.0614,-0.4715
17907920,-0.1191,-0.0851,9.8418,-0.3806,-0.1127,-0.5322
17908087,-0.1154,-0.0955,9.8067,-0.3496,-0.1165,-0.5013
17908254,-0.1234,-0.1014,9.8353,-0.4264,-0.1718,-0.5296
17908420,-0.1159,-0.1088,9.8318,-0.3898,-0.2010,-0.4362
17908587,-0.1239,-0.0928,9.8260,-0.3836,-0.1857,-0.4758
17908754,-0.1212,-0.1072,9.8381,-0.3774,-0.1222,-0.5378
17908920,-0.1285,-0.0914,9.8249,-0.4143,-0.1140,-0.5721
17909087,-0.1272,-0.1042,9.8151,-0.4158,-0.1477,-0.4915
17909254,-0.1251,-0.1004,9.8344,-0.3513,-0.1147,-0.5239
17909420,-0.1228,-0.0977,9.8361,-0.3898,-0.1257,-0.5457
17909587,-0.1125,-0.0893,9.8335,-0.4237,-0.1270,-0.5432
17909754,-0.1235,-0.1043,9.8372,-0.3733,-0.1121,-0.5797
17909920,-0.1254,-0.0853,9.8330,-0.4290,-0.2086,-0.4824
17910087,-0.1205,-0.1048,9.8263,-0.4344,-0.1108,-0.4648
17910254,-0.1170,-0.0885,9.8356,-0.4294,-0.1662,-0.5398
17910420,-0.1152,-0.0958,9.8331,-0.3582,-0.1157,-0.5859
17910587,-0.1284,-0.0976,9.8193,-0.4117,-0.1095,-0.5537
17910754,-0.1357,-0.0886,9.8303,-0.4050,-0.1349,-0.5076
17910920,-0.1160,-0.1090,9.8384,-0.3882,-0.1394,-0.5219
17911087,-0.1165,-0.1025,9.8346,-0.3426,-0.1737,-0.5750
17911254,-0.1293,-0.1043,9.8265,-0.3309,-0.1503,-0.5179
17911420,-0.1298,-0.0962,9.8238,-0.3287,-0.1674,-0.5609
17911587,-0.1182,-0.0927,9.8345,-0.3781,-0.0990,-0.5222
17911754,-0.1163,-0.0933,9.8172,-0.3846,-0.2081,-0.5764
17911920,-0.1247,-0.0834,9.8375,-0.3997,-0.1016,-0.4905
17912087,-0.1270,-0.0949,9.8246,-0.4045,-0.1266,-0.6012
17912254,-0.1109,-0.0906,9.8388,-0.4623,-0.1895,-0.5889
17912420,-0.1181,-0.1105,9.8329,-0.3686,-0.1315,-0.4789
17912587,-0.1336,-0.0975,9.8404,-0.4531,-0.1290,-0.5548
17912754,-0.1148,-0.0825,9.8292,-0.3898,-0.1804,-0.5352
17912920,-0.1128,-0.0942,9.8256,-0.3543,-0.1669,-0.5128
17913087,-0.1219,-0.1075,9.8338,-0.3735,-0.1209,-0.4746
17913254,-0.1250,-0.0928,9.8360,-0.3728,-0.1268,-0.5479
17913420,-0.1213,-0.0893,9.8340,-0.3675,-0.2052,-0.5363
17913587,-0.1218,-0.0979,9.8342,-0.4041,-0.0869,-0.5305
17913754,-0.1238,-0.0877,9.8384,-0.3800,-0.1207,-0.5352
17913920,-0.1239,-0.1000,9.8228,-0.3221,-0.1074,-0.5141
17914087,-0.1096,-0.0946,9.8400,-0.3780,-0.1647,-0.5377
17914254,-0.1235,-0.0986,9.8285,-0.4051,-0.1474,-0.5310
17914420,-0.1282,-0.1024,9.8430,-0.3565,-0.1317,-0.5126
17914587,-0.1228,-0.1053,9.8379,-0.4225,-0.1275,-0.4976
17914754,-0.1274,-0.0900,9.8355,-0.3897,-0.1597,-0.5410
17914920,-0.1153,-0.1004,9.8209,-0.4220,-0.1421,-0.5511
17915087,-0.1311,-0.1051,9.8324,-0.3604,-0.1446,-0.5508
17915254,-0.1109,-0.0949,9.8340,-0.3953,-0.1719,-0.5744
17915420,-0.1098,-0.0937,9.8249,-0.4123,-0.1924,-0.4742
17915587,-0.1201,-0.1062,9.8335,-0.3985,-0.1126,-0.4923
17915754,-0.1252,-0.0875,9.8464,-0.3951,-0.1272,-0.5162
17915920,-0.1225,-0.0946,9.8335,-0.3349,-0.0692,-0.5056
17916087,-0.1119,-0.0971,9.8305,-0.3818,-0.0598,-0.5005
17916254,-0.1169,-0.0859,9.8412,-0.4688,-0.1361,-0.5165
17916420,-0.1111,-0.0736,9.8413,-0.3877,-0.0698,-0.5445
17916587,-0.1172,-0.0955,9.8365,-0.3845,-0.0731,-0.4672
17916754,-0.1237,-0.0925,9.8237,-0.3474,-0.0870,-0.5071
17916920,-0.1309,-0.1004,9.8295,-0.4695,-0.0796,-0.4378
17917087,-0.1314,-0.1015,9.8299,-0.3705,-0.1169,-0.4749
17917254,-0.1280,-0.0894,9.8382,-0.3853,-0.1684,-0.4924
17917421,-0.1264,-0.0945,9.8306,-0.4296,-0.1984,-0.5902
17917587,-0.1198,-0.0939,9.8340,-0.3822,-0.1648,-0.5201
17917754,-0.1287,-0.0939,9.8384,-0.3454,-0.1830,-0.4881
17917921,-0.1282,-0.0982,9.8338,-0.3902,-0.1780,-0.5749
17918087,-0.1315,-0.0991,9.8479,-0.3698,-0.1358,-0.5006
17918254,-0.1108,-0.1048,9.8277,-0.3907,-0.1422,-0.5423
17918421,-0.1248,-0.1011,9.8340,-0.4210,-0.1786,-0.5184
17918587,-0.1220,-0.0933,9.8397,-0.4753,-0.0981,-0.5070
17918754,-0.1115,-0.1000,9.8364,-0.3530,-0.1620,-0.4512
17918921,-0.1085,-0.0929,9.8248,-0.4114,-0.1453,-0.5027
17919087,-0.1204,-0.0973,9.8280,-0.4223,-0.1433,-0.4975
17919254,-0.1288,-0.0954,9.8194,-0.3566,-0.1793,-0.5056
17919421,-0.1299,-0.0864,9.8391,-0.4286,-0.0901,-0.4649
17919587,-0.1205,-0.0888,9.8240,-0.4608,-0.1406,-0.4906
17919754,-0.1209,-0.1124,9.8377,-0.4044,-0.0995,-0.4981
17919921,-0.1315,-0.0988,9.8339,-0.4418,-0.1494,-0.5306
17920087,-0.1185,-0.1024,9.8166,-0.4216,-0.0860,-0.5009
17920254,-0.1243,-0.0881,9.8355,-0.3531,-0.1688,-0.4652
17920421,-0.1305,-0.0923,9.8344,-0.4553,-0.0777,-0.5630
17920587,-0.1186,-0.0988,9.8293,-0.3521,-0.1501,-0.5043
17920754,-0.1268,-0.0961,9.8258,-0.3833,-0.1012,-0.4572
17920921,-0.1215,-0.0985,9.8403,-0.2941,-0.1501,-0.6008
17921087,-0.1251,-0.0966,9.8372,-0.4063,-0.1215,-0.5307
17921254,-0.1255,-0.1016,9.8302,-0.3837,-0.0911,-0.5422
17921421,-0.1220,-0.1055,9.8166,-0.4439,-0.0886,-0.5604
17921587,-0.1250,-0.1016,9.8294,-0.3384,-0.1331,-0.5783
17921754,-0.1197,-0.0910,9.8421,-0.3844,-0.1297,-0.5593
17921921,-0.1250,-0.0942,9.8289,-0.4368,-0.0928,-0.5757
17922087,-0.1187,-0.1028,9.8419,-0.3844,-0.1147,-0.5341
17922254,-0.1232,-0.1058,9.8389,-0.4313,-0.1591,-0.5631
17922421,-0.1243,-0.1062,9.8291,-0.3243,-0.1205,-0.5335
17922587,-0.1236,-0.1052,9.8139,-0.3111,-0.1030,-0.5559
17922754,-0.1220,-0.1004,9.8238,-0.3673,-0.1305,-0.5051
17922921,-0.1237,-0.1027,9.8234,-0.3144,-0.1581,-0.5087
17923087,-0.1312,-0.0926,9.8457,-0.3687,-0.1001,-0.5167
17923254,-0.1229,-0.0952,9.8307,-0.4255,-0.1909,-0.5864
17923421,-0.1219,-0.1046,9.8412,-0.3825,-0.1524,-0.5255
17923587,-0.1216,-0.0868,9.8398,-0.3330,-0.1177,-0.5397
17923754,-0.1175,-0.1035,9.8397,-0.4092,-0.2246,-0.4712
17923921,-0.1302,-0.0922,9.8329,-0.4069,-0.1167,-0.4855
17924087,-0.1269,-0.1020,9.8302,-0.4191,-0.1466,-0.5059
17924254,-0.1232,-0.0972,9.8298,-0.4518,-0.1812,-0.5361
17924421,-0.1181,-0.0888,9.8381,-0.4540,-0.1924,-0.5757
17924587,-0.1228,-0.1082,9.8278,-0.3544,-0.1198,-0.4810
17924754,-0.1215,-0.0898,9.8323,-0.4167,-0.1842,-0.5317
17924921,-0.1137,-0.0964,9.8243,-0.3151,-0.1270,-0.5067
17925087,-0.1224,-0.0916,9.8347,-0.4143,-0.1729,-0.5237
17925254,-0.1241,-0.0951,9.8242,-0.3391,-0.1283,-0.5685
17925421,-0.1355,-0.1077,9.8257,-0.4244,-0.1381,-0.5259
17925587,-0.1316,-0.0878,9.8207,-0.3945,-0.1869,-0.5932
17925754,-0.1279,-0.0964,9.8251,-0.3695,-0.1040,-0.4358
17925921,-0.1287,-0.1025,9.8350,-0.3774,-0.1368,-0.5260
17926087,-0.1321,-0.1141,9.8271,-0.3664,-0.1024,-0.5491
17926254,-0.1202,-0.0984,9.8188,-0.3614,-0.1213,-0.5744
17926421,-0.1105,-0.1108,9.8440,-0.3951,-0.2120,-0.5503
17926587,-0.1140,-0.0991,9.8438,-0.4485,-0.0671,-0.5457
17926754,-0.1268,-0.1088,9.8310,-0.3777,-0.1403,-0.5451
17926921,-0.1148,-0.1146,9.8315,-0.3831,-0.1045,-0.5285
17927087,-0.1160,-0.0883,9.8284,-0.3357,-0.1293,-0.5367
17927254,-0.1305,-0.1065,9.8296,-0.3782,-0.1229,-0.4940
17927421,-0.1188,-0.1021,9.8365,-0.3883,-0.1463,-0.5462
17927587,-0.1169,-0.0934,9.8346,-0.4179,-0.1738,-0.5236
17927754,-0.1086,-0.1051,9.8466,-0.4522,-0.1895,-0.5323
17927921,-0.1210,-0.1017,9.8262,-0.4318,-0.1355,-0.5556
17928087,-0.1367,-0.0996,9.8416,-0.3697,-0.1509,-0.5593
17928254,-0.1281,-0.1051,9.8471,-0.3524,-0.1524,-0.5951
17928421,-0.1135,-0.0937,9.8301,-0.4190,-0.1498,-0.4786
17928587,-0.1254,-0.1054,9.8270,-0.3333,-0.1398,-0.5794
17928754,-0.1194,-0.0918,9.8323,-0.4334,-0.0842,-0.4927
17928921,-0.1280,-0.0941,9.8171,-0.4133,-0.1362,-0.5658
17929087,-0.1236,-0.1033,9.8229,-0.3701,-0.1071,-0.4689
17929254,-0.1200,-0.0952,9.8268,-0.4768,-0.1339,-0.5301
17929421,-0.1230,-0.0972,9.8417,-0.4189,-0.1167,-0.5127
17929587,-0.1176,-0.0862,9.8519,-0.3783,-0.1627,-0.5557
17929754,-0.1247,-0.0912,9.8202,-0.4394,-0.1418,-0.5073
17929921,-0.1294,-0.0880,9.8274,-0.3388,-0.1532,-0.5479
17930087,-0.1201,-0.0987,9.8451,-0.3620,-0.1560,-0.4940
17930254,-0.1061,-0.1015,9.8452,-0.4073,-0.0944,-0.5144
17930421,-0.1228,-0.0918,9.8392,-0.3397,-0.1587,-0.4851
17930587,-0.1308,-0.0834,9.8224,-0.2862,-0.0385,-0.5501
17930754,-0.1237,-0.1038,9.8227,-0.4049,-0.1769,-0.5703
17930921,-0.1139,-0.0882,9.8403,-0.3168,-0.1676,-0.4699
17931087,-0.1225,-0.0880,9.8403,-0.4131,-0.1338,-0.4763
17931254,-0.1155,-0.1039,9.8352,-0.4520,-0.1074,-0.5376
17931421,-0.1230,-0.1012,9.8243,-0.3180,-0.1292,-0.5002
17931587,-0.1289,-0.0976,9.8212,-0.3579,-0.0679,-0.5329
17931754,-0.1154,-0.0922,9.8286,-0.2914,-0.1232,-0.4588
17931921,-0.1285,-0.1025,9.8474,-0.4848,-0.1353,-0.4930
17932087,-0.1179,-0.0997,9.8230,-0.4350,-0.1324,-0.5176
17932254,-0.1199,-0.1046,9.8242,-0.3061,-0.0777,-0.4983
17932421,-0.1216,-0.0842,9.8278,-0.3358,-0.1523,-0.5398
17932587,-0.1168,-0.0957,9.8435,-0.3725,-0.0858,-0.5070
17932754,-0.1155,-0.0977,9.8393,-0.3668,-0.1345,-0.5434
17932921,-0.1163,-0.1072,9.8313,-0.4307,-0.1288,-0.5317
17933087,-0.1163,-0.0990,9.8247,-0.3631,-0.1642,-0.5036
17933254,-0.1200,-0.0999,9.8306,-0.3432,-0.1720,-0.5906
17933421,-0.1244,-0.0843,9.8288,-0.3902,-0.1381,-0.5557
17933587,-0.1192,-0.0884,9.8184,-0.3924,-0.2144,-0.5352
17933754,-0.1245,-0.1020,9.8391,-0.4696,-0.1446,-0.5316
17933921,-0.1223,-0.1001,9.8201,-0.3833,-0.1346,-0.5014
17934088,-0.1224,-0.0882,9.8374,-0.3591,-0.1136,-0.5296
17934254,-0.1154,-0.0969,9.8288,-0.3481,-0.1970,-0.5179
17934421,-0.1229,-0.0935,9.8359,-0.4020,-0.1813,-0.5927
17934588,-0.1215,-0.1003,9.8428,-0.3781,-0.1315,-0.5349
17934754,-0.1250,-0.1014,9.8306,-0.4120,-0.1625,-0.5637
17934921,-0.1152,-0.1015,9.8164,-0.4564,-0.1319,-0.4744
17935088,-0.1153,-0.0911,9.8489,-0.4837,-0.1545,-0.5227
17935254,-0.1360,-0.0953,9.8332,-0.4050,-0.1095,-0.5272
17935421,-0.1328,-0.0960,9.8226,-0.3774,-0.1614,-0.5436
17935588,-0.1199,-0.0982,9.8342,-0.3928,-0.1209,-0.5708
17935754,-0.1287,-0.0937,9.8290,-0.3372,-0.0969,-0.5508
17935921,-0.1191,-0.0929,9.8327,-0.3603,-0.0859,-0.4778
17936088,-0.1235,-0.1004,9.8322,-0.3801,-0.0861,-0.5700
17936254,-0.1165,-0.0778,9.8151,-0.3835,-0.1349,-0.4884
17936421,-0.1220,-0.0906,9.8323,-0.4019,-0.1279,-0.5115
17936588,-0.1242,-0.1018,9.8236,-0.3838,-0.0908,-0.5488
17936754,-0.1278,-0.0929,9.8211,-0.4385,-0.1834,-0.5032
17936921,-0.1232,-0.0921,9.8348,-0.3972,-0.1466,-0.4618
17937088,-0.1142,-0.0998,9.8468,-0.3948,-0.2244,-0.5339
17937254,-0.1255,-0.0871,9.8352,-0.4429,-0.1272,-0.5506
17937421,-0.1091,-0.1053,9.8241,-0.4175,-0.1040,-0.5254
17937588,-0.1269,-0.0990,9.8218,-0.3609,-0.1663,-0.5367
17937754,-0.1220,-0.0957,9.8378,-0.4364,-0.1734,-0.5672
17937921,-0.1189,-0.0977,9.8352,-0.3580,-0.1544,-0.5358
17938088,-0.1125,-0.1025,9.8508,-0.3691,-0.0822,-0.5152
17938254,-0.1332,-0.0865,9.8354,-0.4251,-0.1319,-0.4578
17938421,-0.1170,-0.0939,9.8373,-0.3485,-0.1433,-0.5804
17938588,-0.1180,-0.0873,9.8346,-0.3571,-0.0934,-0.5397
17938754,-0.1220,-0.0983,9.8291,-0.3612,-0.1462,-0.5331
17938921,-0.1219,-0.0998,9.8320,-0.4540,-0.1747,-0.5051
17939088,-0.1168,-0.0983,9.8330,-0.4161,-0.1062,-0.4796
17939254,-0.1092,-0.0959,9.8301,-0.3466,-0.1078,-0.5580
17939421,-0.1397,-0.1023,9.8454,-0.3842,-0.0728,-0.5013
17939588,-0.1216,-0.0908,9.8379,-0.4063,-0.1434,-0.5752
17939754,-0.1249,-0.1069,9.8294,-0.3400,-0.1732,-0.5059
17939921,-0.1244,-0.1033,9.8399,-0.4137,-0.1467,-0.5362
17940088,-0.1131,-0.0966,9.8304,-0.3353,-0.1555,-0.5212
17940254,-0.1131,-0.0918,9.8236,-0.3539,-0.0775,-0.5628
17940421,-0.1220,-0.0934,9.8241,-0.2821,-0.1547,-0.5398
17940588,-0.1341,-0.0946,9.8428,-0.4622,-0.1751,-0.5624
17940754,-0.1138,-0.0863,9.8325,-0.4156,-0.1513,-0.6027
17940921,-0.1289,-0.0966,9.8452,-0.3881,-0.1199,-0.6397
17941088,-0.1282,-0.1016,9.8421,-0.4898,-0.1245,-0.5296
17941254,-0.1183,-0.0947,9.8294,-0.4064,-0.1598,-0.5530
17941421,-0.1325,-0.1086,9.8288,-0.3702,-0.1429,-0.5543
17941588,-0.1247,-0.0794,9.8202,-0.3739,-0.1255,-0.5136
17941754,-0.1163,-0.0952,9.8342,-0.3746,-0.1148,-0.4094
17941921,-0.1187,-0.0924,9.8396,-0.4800,-0.1615,-0.5260
17942088,-0.1272,-0.0974,9.8387,-0.3697,-0.1751,-0.5305
17942254,-0.1261,-0.0973,9.8376,-0.4280,-0.0781,-0.4714
17942421,-0.1170,-0.0946,9.8152,-0.4656,-0.1566,-0.5054
17942588,-0.1254,-0.1004,9.8319,-0.3324,-0.1289,-0.5029
17942754,-0.1248,-0.0872,9.8240,-0.3625,-0.1770,-0.5321
17942921,-0.1180,-0.0912,9.8354,-0.4548,-0.0700,-0.5797
17943088,-0.1236,-0.0998,9.8313,-0.4196,-0.0473,-0.5385
17943254,-0.1202,-0.0984,9.8184,-0.4341,-0.1561,-0.5738
17943421,-0.1165,-0.1031,9.8236,-0.3872,-0.0836,-0.5236
